,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1423,10854,2009-10-01,10900001,Final,1610612762,1610612743,2009,1610612762,103.0,0.4320000000000001,0.565,0.5379999999999999,26.0,44.0,1610612743,87.0,0.475,0.643,0.308,21.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,10853,2009-10-02,10900002,Final,1610612754,1610612741,2009,1610612754,95.0,0.431,0.8390000000000001,0.292,22.0,38.0,1610612741,104.0,0.417,0.861,0.25,17.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,10852,2009-10-04,10900005,Final,1610612744,1610612746,2009,1610612744,108.0,0.4370000000000001,0.743,0.4,24.0,43.0,1610612746,101.0,0.493,0.7390000000000001,0.435,27.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,10851,2009-10-04,10900006,Final,1610612750,1610612749,2009,1610612750,117.0,0.508,0.893,0.3,19.0,49.0,1610612749,103.0,0.4429999999999999,0.684,0.35,25.0,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,10850,2009-10-04,10900004,Final,1610612752,1610612751,2009,1610612752,115.0,0.4320000000000001,0.743,0.419,23.0,45.0,1610612751,107.0,0.441,0.732,0.375,15.0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,10849,2009-10-05,10900008,Final,1610612742,1610612753,2009,1610612742,105.0,0.392,0.878,0.389,17.0,44.0,1610612753,110.0,0.421,0.667,0.316,18.0,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,10848,2009-10-05,10900007,Final,1610612765,1610612748,2009,1610612765,87.0,0.476,0.6579999999999999,0.182,16.0,40.0,1610612748,83.0,0.366,0.703,0.278,16.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,10847,2009-10-06,10900012,Final,1610612757,1610612758,2009,1610612757,98.0,0.462,0.7390000000000001,0.286,20.0,34.0,1610612758,86.0,0.37,0.8,0.3,13.0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,10846,2009-10-06,10900015,Final,1610612759,1610612745,2009,1610612759,85.0,0.354,0.6920000000000001,0.429,14.0,49.0,1610612745,99.0,0.494,0.6920000000000001,0.3,16.0,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,10845,2009-10-06,10900013,Final,1610612755,1610612761,2009,1610612755,107.0,0.507,0.688,0.643,32.0,39.0,1610612761,98.0,0.41,0.8,0.353,24.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,10844,2009-10-06,10900010,Final,1610612739,1610612766,2009,1610612739,92.0,0.4,0.805,0.2,16.0,39.0,1610612766,87.0,0.429,0.708,0.4,19.0,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,10843,2009-10-06,10900009,Final,1610612764,1610612763,2009,1610612764,101.0,0.3979999999999999,0.674,0.375,21.0,45.0,1610612763,92.0,0.411,0.4579999999999999,0.2,26.0,60.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,10842,2009-10-06,10900014,Final,1610612741,1610612762,2009,1610612741,102.0,0.507,0.71,0.5,21.0,42.0,1610612762,101.0,0.4270000000000001,0.78,0.357,18.0,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,9.0,2.0,104.0,1.0,0.0,16.0,16.0,2.0,103.0,1.0,0.0
1410,10841,2009-10-07,10900021,Final,1610612747,1610612744,2009,1610612747,118.0,0.478,0.833,0.357,29.0,53.0,1610612744,101.0,0.41,0.8859999999999999,0.286,20.0,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,108.0,1.0,0.0
1409,10840,2009-10-07,10900020,Final,1610612758,1610612757,2009,1610612758,86.0,0.431,0.75,0.3,13.0,31.0,1610612757,89.0,0.4629999999999999,0.828,0.3,16.0,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-12.0,1.0,86.0,0.0,1.0,12.0,12.0,2.0,98.0,1.0,0.0
1408,10839,2009-10-07,10900023,Final,1610612745,1610612738,2009,1610612745,96.0,0.384,0.7659999999999999,0.2,12.0,45.0,1610612738,90.0,0.426,0.636,0.25,11.0,34.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,10838,2009-10-07,10900019,Final,1610612763,1610612760,2009,1610612763,99.0,0.4529999999999999,0.7659999999999999,0.278,18.0,40.0,1610612760,91.0,0.472,0.75,0.154,21.0,30.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,1.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
