,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1361,17903,2004-10-22,10400066,Final,1610612750,1610612752,2004,1610612750,102.0,0.523,0.643,0.143,32.0,46.0,1610612752,82.0,0.3329999999999999,0.778,0.154,21.0,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,17902,2004-10-22,10400067,Final,1610612762,1610612758,2004,1610612762,103.0,0.507,0.6409999999999999,0.667,25.0,43.0,1610612758,88.0,0.362,0.8140000000000001,0.25,16.0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,17901,2004-10-22,10400065,Final,1610612766,1610612757,2004,1610612766,69.0,0.377,0.5710000000000001,0.3,24.0,36.0,1610612757,63.0,0.311,0.741,0.217,9.0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,17900,2004-10-22,10400068,Final,1610612738,1610612751,2004,1610612738,83.0,0.431,0.706,0.273,14.0,34.0,1610612751,96.0,0.449,0.885,0.231,21.0,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,17899,2004-10-22,10400071,Final,1610612765,1610612764,2004,1610612765,100.0,0.5489999999999999,0.81,0.5,24.0,34.0,1610612764,82.0,0.411,0.7240000000000001,0.071,15.0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,17898,2004-10-22,10400070,Final,1610612737,1610612748,2004,1610612737,82.0,0.4029999999999999,0.657,0.111,20.0,36.0,1610612748,113.0,0.5820000000000001,0.652,0.357,16.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,17897,2004-10-22,10400069,Final,1610612747,1610612746,2004,1610612747,113.0,0.465,0.8,0.5329999999999999,20.0,46.0,1610612746,94.0,0.357,0.8,0.4,22.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,17896,2004-10-22,10400064,Final,1610612744,1610612743,2004,1610612744,86.0,0.405,0.792,0.3,15.0,39.0,1610612743,105.0,0.483,0.7390000000000001,0.364,29.0,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,17895,2004-10-23,10400077,Final,1610612755,1610612751,2004,1610612755,86.0,0.422,0.6829999999999999,0.25,14.0,40.0,1610612751,81.0,0.408,0.7240000000000001,0.25,22.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,96.0,1.0,0.0
1352,17894,2004-10-23,10400074,Final,1610612750,1610612754,2004,1610612750,104.0,0.449,0.8370000000000001,0.353,23.0,41.0,1610612754,106.0,0.521,0.6970000000000001,0.45,21.0,33.0,0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
